,user_address,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xb6fe221fe9eef5aba221c348ba20a1bf5e73624c,CR,log10_borrow
43431,0xd73405Af9eEfad3E5AD6de1f8Ef7ec709b0d223F,0.3847446007536096,0.0,0.6152553992463904,0.0,0.0,0.0,2.049254376015917,3.3455033129934786
43583,0xD814E1b7cC203ff6ca4358BF4aa3ce9771FedC68,0.871203033433497,0.0,0.1287969129650709,5.3601432055332775e-08,0.0,0.0,1.632981575588546,4.187281882408431
43634,0x3cd66750590772e082391E238Ff1aBaeC6862c03,1.0,0.0,0.0,0.0,0.0,0.0,1.5307876702768437,2.2083281065885143
43643,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1096873215015293,0.0,0.4703344590924812,0.4199782194059895,0.0,1.2810446056103904,5.591208549275377
43974,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.1940589951765411,0.0,0.6796849509240124,0.0,0.1262560538994465,0.0,1.509719651825386,5.21351238744941
44135,0xD814E1b7cC203ff6ca4358BF4aa3ce9771FedC68,0.9999999455017222,0.0,0.0,5.4498277839390554e-08,0.0,0.0,1.5971972744473646,4.198532072420522
44185,0x3cd66750590772e082391E238Ff1aBaeC6862c03,1.0,0.0,0.0,0.0,0.0,0.0,1.4964606983544326,2.2182043425899645
44195,0x1914717974224765B85636159d48F46DbbdBdE27,0.626061010564044,0.0,3.5005491394171034e-06,0.3739354888868165,0.0,0.0,1.3530769780619372,4.86782015296851
44200,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1091110311103209,0.0,0.466755497639472,0.424133471250207,0.0,1.278698948412359,5.6076527773948985
44532,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.1911039971702211,0.0,0.68507360105895,0.0,0.1238224017708289,0.0,1.5420972683083836,5.211004263546942
44694,0xD814E1b7cC203ff6ca4358BF4aa3ce9771FedC68,0.9516983346833484,0.0,0.0,6.2849858504919e-08,0.0483016024667932,0.0,1.6724686252439958,4.114740216914496
44744,0x3cd66750590772e082391E238Ff1aBaeC6862c03,1.0,0.0,0.0,0.0,0.0,0.0,1.505278182291982,2.2156962194025778
44754,0x1914717974224765B85636159d48F46DbbdBdE27,0.6270917115484999,0.0,3.5887579444393557e-06,0.3729046996935557,0.0,0.0,1.3573359684419903,4.865784225659325
44763,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1089519389601527,0.0,0.4667752634255437,0.4242727976143035,0.0,1.2784070749233558,5.605924308348656
45097,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.1912916430040668,0.0,0.6846548469839825,0.0,0.1240535100119505,0.0,1.5385427876127462,5.211616674759837
45259,0xD814E1b7cC203ff6ca4358BF4aa3ce9771FedC68,0.9516577148476671,0.0,0.0,6.303215635581007e-08,0.0483422221201765,0.0,1.6704944185868316,4.115308166615415
45309,0x3cd66750590772e082391E238Ff1aBaeC6862c03,1.0,0.0,0.0,0.0,0.0,0.0,1.503283207596507,2.216308628588904
45341,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1088872853076713,0.0,0.4672660385496721,0.4238466761426565,0.0,1.278447127966574,5.606361794161872
45676,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.1768124549801713,0.0,0.63402491505628,0.0,0.1891626299635485,0.0,1.4638051795732832,5.21551328471301
45837,0xD814E1b7cC203ff6ca4358BF4aa3ce9771FedC68,0.9999999334210484,0.0,0.0,6.657895163707251e-08,0.0,0.0,1.6549187412178832,4.098915186469732
45887,0x3cd66750590772e082391E238Ff1aBaeC6862c03,1.0,0.0,0.0,0.0,0.0,0.0,1.4899355140852617,2.220205237186438
45925,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1099784400678905,0.0,0.4713311831579217,0.4186903767741877,0.0,1.2817437393848607,5.600615139552279
46074,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,4.8244694034442575e-05,0.0,0.0,0.0,0.9999517553059656,0.0,1.3154122457474973,3.715090240486148
46259,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.1762644752368236,0.0,0.6321084682364956,0.0,0.1916270565266808,0.0,1.4770992602139312,5.212923822687821
46420,0xD814E1b7cC203ff6ca4358BF4aa3ce9771FedC68,0.9999999337758212,0.0,0.0,6.622417879734104e-08,0.0,0.0,1.656814086121408,4.098440981017381
46511,0x967062079041cC41B1705D572b0251FB2f862FBc,1.0,0.0,0.0,0.0,0.0,0.0,1.8117926984875323,2.8806996012459867
46512,0xEE8529Fc65AB7cb13836CE9264cA484a9d86EEF8,1.0,0.0,0.0,0.0,0.0,0.0,1.480136702244981,2.9389141056539883
46515,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1089231600216735,0.0,0.4671386583280967,0.4239381816502295,0.0,1.2783751799675602,5.607624853296897
46665,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,4.840084884122691e-05,0.0,0.0,0.0,0.9999515991511588,0.0,1.3153699103236949,3.713722822077481
46851,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.1764995914789957,0.0,0.6322368414078485,0.0,0.1912635671131558,0.0,1.479905947500654,5.211556404283268
47012,0xD814E1b7cC203ff6ca4358BF4aa3ce9771FedC68,0.9999999340075794,0.0,0.0,6.599242066625915e-08,0.0,0.0,1.662120495533483,4.097074268668617
47107,0x0842a37Ad117E54bcF55DBAd8D25464343931884,1.0,0.0,0.0,0.0,0.0,0.0,1.7527238467866384,2.917891576234457
47108,0xDeEc375C4Da60D09f3d0a00bF71DA36fF6C086Dd,0.0,1.0,0.0,0.0,0.0,0.0,1.6347414333133024,2.5452506877569103
47109,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1089367616823524,0.0,0.467070614395611,0.4239926239220365,0.0,1.278330847267761,5.606260611609167
47261,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,4.858954047585474e-05,0.0,0.0,0.0,0.9999514104595242,0.0,1.314908717633828,3.712205979952576
47447,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.1764478046878983,0.0,0.6330873139553895,0.0,0.1904648813567122,0.0,1.485475835526789,5.210039562245951
47607,0xD814E1b7cC203ff6ca4358BF4aa3ce9771FedC68,0.4557256417967336,0.0,0.0,9.028266346673365e-08,0.5442742679206028,0.0,1.563161365506313,3.9863907735947457
47708,0xbC6603c209f09b4208F99A53648556541d4268c3,1.0,0.0,0.0,0.0,0.0,0.0,1.5957290638451038,2.963552631215516
47709,0xdef45E63561DdED007fB7a406F3E5490CBB48eA6,1.0,0.0,0.0,0.0,0.0,0.0,1.645346413468867,2.993416493981068
47710,0xDeEc375C4Da60D09f3d0a00bF71DA36fF6C086Dd,0.0,1.0,0.0,0.0,0.0,0.0,1.6349802722429798,2.543654267946597
47711,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1089157813286828,0.0,0.4673062229933993,0.4237779956779178,0.0,1.2783444468328602,5.604608822128816
47866,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3115047601446349,0.0,0.0,0.0,0.6884952398553651,0.0,1.468785397696786,3.812018254849176
48050,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.1772049975167128,0.0,0.6376763673549694,0.0,0.1851186351283179,0.0,1.528189487853548,5.195926132516024
48319,0xDeEc375C4Da60D09f3d0a00bF71DA36fF6C086Dd,0.0,1.0,0.0,0.0,0.0,0.0,1.635077607535901,2.52949837664814
48320,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1089606401786912,0.0,0.4671579837675417,0.4238813760537669,0.0,1.2783187558234848,5.590423378689235
48479,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3133731306657794,0.0,0.0,0.0,0.6866268693342206,0.0,1.4747331680132283,3.8076876202089545
48663,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.5653987819120432,4.954562584871084
48882,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.3474741590282855,4.295970876537641
48939,0x5e18A3DCB5dF855689118cc086DbA7FB0c63bF54,1.0,0.0,0.0,0.0,0.0,0.0,1.7181213089303708,2.9949058890250067
48942,0xDeEc375C4Da60D09f3d0a00bF71DA36fF6C086Dd,0.0,1.0,0.0,0.0,0.0,0.0,3.984109209685132,2.138358178849002
48943,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1088419997713255,0.0,0.4671609299544672,0.4239970702742073,0.0,1.2780834710606366,5.586685187463015
49096,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1486691051856665,0.0,0.0,0.8513308948143335,0.0,1.5100023029832903,3.861233552403416
49105,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3139642560851345,0.0,0.0,0.0,0.6860357439148655,0.0,1.475054558292752,3.806796139217664
49289,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.5704535285603145,4.953671103926463
49507,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.3510306926554303,4.155258471177041
49568,0xD73d6617ec2DBD892b236d62D1435Ff7a5f0D316,1.0,0.0,0.0,0.0,0.0,0.0,1.6251793318884964,2.6928557896127945
49571,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1089278171179861,0.0,0.4669974962117264,0.4240746866702874,0.0,1.2781202551217403,5.585531629735459
49726,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1489018399908037,0.0,0.0,0.8510981600091962,0.0,1.5092671992570392,3.8467486133618314
49735,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3213679390021256,0.0,0.0,0.0,0.6786320609978743,0.0,1.4883560038199388,3.792794612101549
49919,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.5443369201019288,4.939669576822992
50138,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.3261911809114335,3.898023882003733
50212,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1067677681892954,0.0,0.4783301304272452,0.4149021013834594,0.0,1.2708273338962672,5.57073217832062
50369,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.14849945935335,0.0,0.0,0.85150054064665,0.0,1.5103900720438923,3.864186704453051
50378,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3064051387431959,0.0,0.0,0.0,0.693594861256804,0.0,1.4608319317354117,3.8093960442388046
50562,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.4859020896941568,4.848550896899865
50768,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.0743461369702047,0.0,0.9256538630297952,0.0,0.0,0.0,1.559950058529751,3.5879869831761577
50781,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.302375477947031,3.906139465144979
50859,0xed619D017714B58Ca36548c4dC6B9bF714Cb89Da,0.1354875817115785,0.4563215502230394,0.0,0.0,0.408190868065382,0.0,3.405351718878809,1.2520243588149147
50860,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1064934618608835,0.0,0.4783528663116,0.4151536718275165,0.0,1.270353702263661,5.588714242643257
51017,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1486604236775836,0.0,0.0,0.8513395763224163,0.0,1.5098650970397656,3.86767746702072
51026,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3052380718572063,0.0,0.0,0.0,0.6947619281427937,0.0,1.4564713238622469,3.813221896236493
51210,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.5461228087101209,4.852376748913933
51416,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.0712508710429848,0.0,0.928749128957015,0.0,0.0,0.0,1.617566810497307,3.5916002173266848
51429,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.2971899981255453,3.909931183194215
51506,0xed619D017714B58Ca36548c4dC6B9bF714Cb89Da,0.134766600586932,0.4569764760147295,0.0,0.0,0.4082569233983385,0.0,3.4027557937072648,1.255542962425448
51512,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1066442148433943,0.0,0.4781430737927649,0.4152127113638407,0.0,1.2704831946898842,5.591987346599963
51668,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.148643714548685,0.0,0.0,0.851356285451315,0.0,1.509860295924258,3.8675199432968026
51677,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3049050245723074,0.0,0.0,0.0,0.6950949754276926,0.0,1.455913346179643,3.813029787972131
51861,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.4741599223577442,4.852184640653291
52068,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.0743518350315646,0.0,0.9256481649684354,0.0,0.0,0.0,1.5477628416650286,3.5914300505797243
52081,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.3032902999706606,3.8449411258492687
52159,0xed619D017714B58Ca36548c4dC6B9bF714Cb89Da,0.1345916459277866,0.4570404021341336,0.0,0.0,0.4083679519380798,0.0,3.401909036427121,1.2553825774932503
52174,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1066035779359001,0.0,0.478287124387869,0.4151092976762307,0.0,1.2704307631447105,5.591852300167844
52337,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1486507405679559,0.0,0.0,0.8513492594320441,0.0,1.5097852865172023,3.876531224039698
52346,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3005470591867721,0.0,0.0,0.0,0.6994529408132278,0.0,1.446709664922583,3.8220557021041297
52533,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.5166957444571396,4.861210554804936
52612,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.8004581011047092,0.0,0.1995418988952907,0.0,0.0,0.0,1.8064647676990555,3.6312595626335247
52740,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.0710367729918429,0.0,0.928963227008157,0.0,0.0,0.0,1.5870899586623963,3.60044668079532
52753,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.2948203760922468,3.835785358704914
52848,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1066051645477493,0.0,0.4783024057629754,0.4150924296892753,0.0,1.2703996474574326,5.600854070732271
53012,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1487733298949343,0.0,0.0,0.8512266701050657,0.0,1.5093720085934066,3.8675860580132864
53021,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3049931852493777,0.0,0.0,0.0,0.6950068147506224,0.0,1.4545026918510486,3.813365389129816
53043,0x308bdc74a09334319d0e89752fC5775BDEC64e15,0.9643323743991248,0.0003450508178809,0.0,0.0353225747829941,0.0,0.0,1.7398923756487024,3.034205703061303
53208,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.472577865925561,4.8525202418950455
53287,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.8659524948513765,0.0,0.1340475051486236,0.0,0.0,0.0,1.8743207653595144,3.766641420021399
53416,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.1081030740988055,0.0,0.8918969259011945,0.0,0.0,0.0,1.6057334343793075,3.5915946982332274
53428,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.310260383249939,3.827094968952175
53531,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.106604551533344,0.0,0.4787071615448838,0.4146882869217721,0.0,1.2705045527117027,5.59174319089203
53671,0x78501b5d80f23c61A4f3a144213322cAac6CBaf2,1.0,0.0,0.0,0.0,0.0,0.0,1.5532268753385654,2.945594608038656
53693,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1487749630925595,0.0,0.0,0.8512250369074404,0.0,1.5093127068530925,3.8708432997583295
53702,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3034244277343724,0.0,0.0,0.0,0.6965755722656275,0.0,1.451155689876726,3.816626078116737
53888,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.5387639011625034,4.855780930885453
53968,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.8599443716681167,0.0,0.1400556283318834,0.0,0.0,0.0,1.873395530069234,3.769900141037924
54098,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.1033009992596072,0.0,0.8966990007403928,0.0,0.0,0.0,1.6680148768639134,3.594853200628501
54110,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.304545383377656,3.830355656897297
54219,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1066308495902927,0.0,0.4785839140810337,0.4147852363286735,0.0,1.270462768658158,5.594998189978488
54358,0x78501b5d80f23c61A4f3a144213322cAac6CBaf2,1.0,0.0,0.0,0.0,0.0,0.0,1.5467710436609878,2.947246143870363
54380,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1485369947382343,0.0,0.0,0.8514630052617657,0.0,1.5099544572810546,3.8727564922156072
54389,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.3023554349925585,0.0,0.0,0.0,0.6976445650074414,0.0,1.4516068306477554,3.8180443148623033
54576,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.4568934428516265,4.857199167571514
54656,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.865963063691588,0.0,0.134036936308412,0.0,0.0,0.0,1.853190523179849,3.7716010092119454
54785,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.1081118533445899,0.0,0.89188814665541,0.0,0.0,0.0,1.587579501173398,3.5965854502741483
54797,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.3014427907730712,3.83177404286221
54909,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.106553728614069,0.0,0.7766135130427577,0.1168327583431732,0.0,1.2704410924832994,5.046848564259292
54943,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.5112425056195324,2.969032958458456
55049,0x78501b5d80f23c61A4f3a144213322cAac6CBaf2,1.0,0.0,0.0,0.0,0.0,0.0,1.499537389131037,2.9610110865676225
55070,0x793E92dD9aDE375eC813616325a2326cb60ED91F,0.554723192631786,0.0,0.4452768073682139,0.0,0.0,0.0,1.9572102905832192,3.5548542058446704
55071,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1486157320239254,0.0,0.0,0.8513842679760746,0.0,1.5096693958481606,3.8864348103203863
55080,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.2958224465047843,0.0,0.0,0.0,0.7041775534952158,0.0,1.4371926592356807,3.831886524443203
55266,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.4830506581404104,4.8710413771825385
55346,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.860173599484506,0.0,0.139826400515494,0.0,0.0,0.0,1.8076163589123773,3.785349617546724
55474,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.1034775515972122,0.0,0.8965224484027878,0.0,0.0,0.0,1.607586884667009,3.610323668207472
55486,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.3394770723906666,3.845616202996796
55600,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1044886411849686,0.0,0.8122864278208735,0.0832249309941578,0.0,1.2634908814845172,4.922082334436532
55634,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.537624243578587,2.9828163868778663
55740,0x78501b5d80f23c61A4f3a144213322cAac6CBaf2,1.0,0.0,0.0,0.0,0.0,0.0,1.6387708422178369,3.149122432105447
55761,0x793E92dD9aDE375eC813616325a2326cb60ED91F,0.5548988499314644,0.0,0.4451011500685357,0.0,0.0,0.0,2.016007469511861,3.5418826918137656
55762,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1432137297725706,0.0,0.0,0.8567862702274294,0.0,1.5255872331493596,3.879406343436275
55771,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.2957011215098109,0.0,0.0,0.0,0.7042988784901891,0.0,1.500553419062412,3.813348839942917
55956,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.5329540641729202,4.852503691294287
56036,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.8602591141818263,0.0,0.1397408858181736,0.0,0.0,0.0,1.85785374842119,3.773421817241356
56164,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.1035435459090336,0.0,0.8964564540909664,0.0,0.0,0.0,1.6482123310511656,3.59912352785461
56176,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.391883863021261,3.827082035839747
56301,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1020466228970271,0.0,0.8130724711421045,0.0848809059608684,0.0,1.2597208347593931,4.922371630735903
56335,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.588316852369405,2.968441234508092
56443,0x78501b5d80f23c61A4f3a144213322cAac6CBaf2,1.0,0.0,0.0,0.0,0.0,0.0,1.927331606592847,3.0787074272580783
56465,0x793E92dD9aDE375eC813616325a2326cb60ED91F,0.5546737253978054,0.0,0.4453262746021946,0.0,0.0,0.0,2.028908306517338,3.5393118508331303
56466,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1456946481550238,0.0,0.0,0.8543053518449762,0.0,1.518155651348345,3.874080521916943
56475,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.2999042235176009,0.0,0.0,0.0,0.7000957764823992,0.0,1.4795078710120322,3.8133766221680014
56660,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.54811806579105,4.852531474164489
56740,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.8796890127463255,0.0,0.1203109872536745,0.0,0.0,0.0,1.859669796638436,3.8384347494859754
56867,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.1034589744383345,0.0,0.8965410255616655,0.0,0.0,0.0,1.662465425969176,3.5957294267729254
56879,0xAA6A241Fc8a0ac8Ff54Ae4bB014b7AFAf7dFcbEB,1.0,0.0,0.0,0.0,0.0,0.0,1.3808531943992073,3.7572379158631137
57013,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1044431443868497,0.0,0.6505136984937174,0.2450431571194327,0.0,1.2632562051477123,5.372240657770025
57047,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.5968841192321614,2.966524021962752
57154,0x78501b5d80f23c61A4f3a144213322cAac6CBaf2,1.0,0.0,0.0,0.0,0.0,0.0,1.9264324469621543,2.8443270947827632
57176,0x793E92dD9aDE375eC813616325a2326cb60ED91F,0.5546347828999594,0.0,0.4453652171000405,0.0,0.0,0.0,2.027128694540673,3.539747276598185
57177,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1399842650770449,0.0,0.0,0.8600157349229551,0.0,1.5351892405486185,3.88661013871758
57186,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.2902090317437077,0.0,0.0,0.0,0.7097909682562923,0.0,1.5289268260276578,3.8134026939585617
57371,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.5955413449884626,4.663244133527066
57451,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.8805693286613275,0.0,0.1194306713386724,0.0,0.0,0.0,1.9300332943391876,3.8255875061660847
57577,0x18F84f525e5e23a5AB132237762e9914550B173b,0.4285836973073638,0.5714163026926362,0.0,0.0,0.0,0.0,1.3661490556870748,5.4287115367089855
57579,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.1034443521502999,0.0,0.8965556478497,0.0,0.0,0.0,1.6325700340932987,3.6037711246788215
57727,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1029647543437387,0.0,0.8421434218633906,0.0548918237928706,0.0,1.2586664837573966,4.729740592610169
57761,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.5804223677848548,2.9711165592024686
57867,0x78501b5d80f23c61A4f3a144213322cAac6CBaf2,1.0,0.0,0.0,0.0,0.0,0.0,1.9449065116573816,2.837655574437774
57889,0x793E92dD9aDE375eC813616325a2326cb60ED91F,0.554907421966085,0.0,0.4450925780339149,0.0,0.0,0.0,2.0503444752376474,3.534612656107996
57890,0x2f19458b33A04Aa643572838d29AC18efC40f820,0.0,0.1449471062781212,0.0,0.0,0.8550528937218788,0.0,1.52026423749903,3.8757324025454944
57899,0xa3151c0d4a7b805Cee54fFD48F81Aef959730B91,0.2986553294430421,0.0,0.0,0.0,0.7013446705569578,0.0,1.4856855338460837,3.813427477324796
58082,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,1.0,0.0,0.0,0.0,1.594885476497311,4.663268918116551
58162,0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,0.8806853633678864,0.0,0.1193146366321135,0.0,0.0,0.0,1.955016434112706,3.8199689925138727
58289,0x18F84f525e5e23a5AB132237762e9914550B173b,0.0,1.0,0.0,0.0,0.0,0.0,1.4367805136350715,5.411092752111762
58291,0xF93A5F0A4925EeC32cD585641c88a498523f383C,0.1358660380341246,0.0,0.8641339619658753,0.0,0.0,0.0,1.719157781140508,3.596802019846231
58444,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.1033121736760335,0.0,0.8438035180677649,0.0528843082562015,0.0,1.2595088327017432,4.71212180871227
58478,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.5932346210796997,2.9671549390581493
58586,0x78501b5d80f23c61A4f3a144213322cAac6CBaf2,1.0,0.0,0.0,0.0,0.0,0.0,1.7880451539012845,2.633728922270027
58608,0x793E92dD9aDE375eC813616325a2326cb60ED91F,0.5546486778915248,0.0,0.4453513221084752,0.0,0.0,0.0,2.033009925796606,3.5385268205202887
